# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376741268199	-1	0	1
1785376741269199	-3	0	1
1785376741270198	-1	0	1
1785376741271200	-3	0	1
1785376741272200	-2	1	1
1785376741273200	-2	0	1
1785376741274199	-2	0	1
1785376741275200	-2	0	1
1785376741276199	-2	0	1
1785376741277200	-2	0	1
1785376741278200	-3	1	1
1785376741279200	-2	0	1
1785376741280202	-2	0	1
1785376741281199	-2	0	1
1785376741282198	-2	1	1
1785376741283198	-3	0	1
1785376741284201	-3	0	1
1785376741285200	-2	0	1
1785376741286199	-2	0	1
1785376741287200	-2	0	1
1785376741288199	-3	0	1
1785376741289200	-3	0	1
1785376741290200	-3	1	1
1785376741291198	-2	0	1
1785376741292199	-3	0	1
1785376741293198	-2	0	1
1785376741294199	-3	0	1
1785376741295200	-3	0	1
1785376741296199	-3	0	1
1785376741297199	-3	0	1
1785376741298199	-3	1	1
1785376741299199	-2	0	1
1785376741300199	-4	0	1
1785376741301201	-2	0	1
1785376741302200	-3	0	1
1785376741303199	-3	0	1
1785376741304198	-3	0	1
1785376741305199	-2	1	1
1785376741306202	-3	0	1
1785376741307200	-4	0	1
1785376741308200	-3	0	1
1785376741309200	-3	0	1
1785376741310200	-3	0	1
1785376741311202	-3	0	1
1785376741312200	-3	0	1
1785376741313201	-3	0	1
1785376741314200	-3	0	1
1785376741315199	-3	1	1
1785376741316199	-4	0	1
1785376741317201	-4	0	1
1785376741318200	-3	0	1
1785376741319200	-3	0	1
1785376741320200	-3	0	1
1785376741321199	-3	0	1
1785376741322200	-3	0	1
1785376741323200	-4	0	1
1785376741324200	-3	1	1
1785376741325200	-4	0	1
1785376741326201	-3	0	1
1785376741327199	-3	0	1
1785376741328201	-3	0	1
1785376741329200	-3	0	1
1785376741330200	-3	0	1
1785376741331199	-3	0	1
1785376741332199	-4	0	1
1785376741333199	-2	0	1
1785376741334199	-4	1	1
1785376741335200	-4	0	1
1785376741336200	-3	0	1
1785376741337200	-3	0	1
