# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376803559841	0	1	1
1785376803562841	0	1	1
1785376803564842	0	1	1
1785376803567843	0	1	1
1785376803572842	0	1	1
1785376803581842	0	1	1
1785376803671847	0	0	0
1785376803699850	0	-1	0
1785376803705844	0	-1	0
1785376803710842	0	-1	0
1785376803715844	0	-1	0
1785376803719844	0	-1	0
1785376803723844	1	-1	0
1785376803727846	0	-1	0
1785376803731844	0	-1	0
1785376803732842	1	0	0
1785376803734843	0	-1	0
1785376803737842	0	-1	0
1785376803740844	1	-1	0
1785376803744846	0	-1	0
1785376803747844	1	-1	0
1785376803749844	0	-1	0
1785376803752845	1	-1	0
1785376803754843	0	-1	0
1785376803757844	2	-1	0
1785376803759844	0	-1	0
1785376803760844	1	0	0
1785376803761844	0	-1	0
1785376803763844	1	-1	0
1785376803765842	0	-1	0
1785376803766845	1	0	0
1785376803767844	0	-1	0
1785376803769844	0	-1	0
1785376803770844	1	-1	0
1785376803772844	1	-2	0
1785376803774844	1	-1	0
1785376803775845	0	-1	0
1785376803776844	1	0	0
1785376803777844	0	-1	0
1785376803778844	1	0	0
1785376803779844	0	-1	0
1785376803780843	1	-1	0
1785376803782844	1	-1	0
1785376803783845	1	0	0
1785376803784844	0	-1	0
1785376803785844	1	-1	0
1785376803786849	1	-1	0
1785376803788846	1	-1	0
1785376803789844	1	-1	0
1785376803791844	1	-1	0
1785376803792844	1	-1	0
1785376803794844	1	-1	0
1785376803795844	1	-1	0
1785376803796843	1	0	0
1785376803797843	1	-1	0
1785376803798843	0	-1	0
1785376803799844	1	0	0
1785376803800845	1	-1	0
1785376803801844	1	-1	0
1785376803802844	1	-1	0
1785376803803843	1	0	0
1785376803804843	1	-1	0
1785376803805846	1	-1	0
1785376803806844	2	-1	0
1785376803807843	1	0	0
1785376803808844	1	-1	0
1785376803809843	0	-1	0
1785376803810843	1	0	0
1785376803811844	1	-1	0
1785376803812844	1	-1	0
1785376803813843	1	0	0
1785376803814843	2	-1	0
1785376803815843	1	-2	0
1785376803816844	1	-1	0
1785376803817845	1	0	0
1785376803818844	1	-1	0
1785376803819843	1	-1	0
1785376803820843	1	-1	0
1785376803821844	1	0	0
1785376803822845	1	-1	0
1785376803823844	2	-1	0
1785376803824844	1	-1	0
1785376803825844	1	0	0
1785376803826843	1	-1	0
1785376803827846	1	-1	0
1785376803828844	1	-1	0
1785376803829844	2	0	0
1785376803830844	1	-1	0
1785376803831844	1	-1	0
1785376803832844	1	0	0
1785376803833846	3	-1	0
1785376803834844	1	-1	0
1785376803835845	2	-1	0
1785376803836843	1	0	0
1785376803837843	1	-1	0
1785376803838845	2	-1	0
1785376803839845	1	-1	0
1785376803840844	2	-1	0
1785376803841843	1	0	0
1785376803842843	2	-1	0
1785376803843844	1	-1	0
1785376803844846	2	-1	0
1785376803845844	2	-1	0
1785376803846843	1	0	0
1785376803847845	2	-1	0
1785376803848844	1	-1	0
1785376803849845	2	-1	0
1785376803850845	1	-1	0
1785376803851844	2	-1	0
1785376803852844	1	-2	0
1785376803853844	3	-1	0
1785376803854844	2	-1	0
1785376803855845	2	-1	0
1785376803856844	1	0	0
1785376803857844	2	-2	0
1785376803858844	2	0	0
1785376803859845	2	-1	0
1785376803860844	1	-1	0
1785376803861844	2	-1	0
1785376803862844	2	-1	0
1785376803863843	2	-1	0
1785376803864844	2	-1	0
1785376803865844	1	-1	0
1785376803866847	2	-1	0
1785376803867845	2	-1	0
1785376803868844	2	-1	0
1785376803869844	3	0	0
1785376803870844	2	-1	0
1785376803871844	2	-1	0
1785376803872844	1	-1	0
1785376803873845	2	-1	0
1785376803874844	2	-1	0
1785376803875843	2	0	0
1785376803876843	2	-1	0
1785376803877846	2	-1	0
1785376803878845	2	-1	0
1785376803879844	2	-1	0
1785376803880844	2	-1	0
1785376803881844	2	-1	0
1785376803882845	2	0	0
1785376803883845	2	-1	0
1785376803884844	3	-1	0
1785376803885844	2	-1	0
1785376803886845	1	-2	0
1785376803887844	2	0	0
1785376803888844	2	-1	0
1785376803889845	3	-1	0
1785376803890844	1	-1	0
1785376803891843	3	0	0
1785376803892844	1	-1	0
1785376803893846	2	-1	0
1785376803894845	2	-1	0
1785376803895844	2	0	0
1785376803896844	2	-1	0
1785376803897844	2	-1	0
1785376803898844	2	-1	0
1785376803899846	3	0	0
1785376803900845	2	-1	0
1785376803901845	2	-1	0
1785376803902844	2	0	0
1785376803903844	2	-1	0
1785376803904844	2	-1	0
1785376803905845	1	0	0
1785376803906845	2	-1	0
1785376803907845	2	-1	0
1785376803908844	2	-1	0
1785376803909844	2	0	0
1785376803910844	2	-1	0
1785376803911845	1	-1	0
1785376803912844	2	0	0
1785376803913844	2	-1	0
1785376803914844	1	-1	0
1785376803915844	3	0	0
1785376803916846	2	-1	0
1785376803917845	1	-1	0
1785376803918845	2	0	0
1785376803919846	2	-1	0
1785376803920845	1	-1	0
1785376803921844	2	0	0
1785376803922845	1	-1	0
1785376803923845	2	0	0
1785376803924845	1	-1	0
1785376803925844	2	0	0
1785376803926844	1	-1	0
1785376803927846	2	-1	0
1785376803928845	1	0	0
