# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376882213682	0	-1	0
1785376882215682	0	-1	0
1785376882217682	0	-1	0
1785376882218682	0	-1	0
1785376882220681	0	-1	0
1785376882221681	0	-1	0
1785376882223682	0	-1	0
1785376882225681	0	-1	0
1785376882227683	0	-1	0
1785376882229682	0	-1	0
1785376882232683	0	-1	0
1785376882251684	-1	0	0
1785376882254683	-1	0	0
1785376882256683	-1	0	0
1785376882258682	-1	0	0
1785376882260682	-1	0	0
1785376882261683	-1	1	0
1785376882263683	-1	1	0
1785376882264682	-1	0	0
1785376882265683	-1	0	0
1785376882266682	-1	1	0
1785376882268682	-1	1	0
1785376882269682	-1	0	0
1785376882270683	-2	0	0
1785376882272682	-1	1	0
1785376882273683	-1	0	0
1785376882274681	-1	0	0
1785376882276683	-1	0	0
1785376882277683	-1	0	0
1785376882278683	0	1	0
1785376882279682	-1	0	0
1785376882281682	-1	0	0
1785376882283682	-1	0	0
1785376882285683	-1	0	0
1785376882288683	-1	0	0
1785376882289683	0	-1	0
1785376882292683	-1	-1	0
1785376882294683	0	-1	0
1785376882297683	0	-1	0
1785376882298683	0	-1	0
1785376882299683	-1	0	0
1785376882300684	0	-1	0
1785376882302683	0	-1	0
1785376882304683	0	-1	0
1785376882306684	0	-1	0
1785376882308683	-1	-1	0
1785376882309682	0	-1	0
1785376882311685	0	-1	0
1785376882314684	-1	-2	0
1785376882318683	0	-1	0
1785376882319682	-1	0	0
1785376882323684	-1	0	0
1785376882326684	-1	0	0
1785376882328684	-1	0	0
1785376882330683	-1	0	0
1785376882332684	-1	0	0
1785376882334683	-1	0	0
1785376882335682	-1	0	0
1785376882337684	-1	0	0
1785376882338682	-1	0	0
1785376882339684	-1	0	0
1785376882340683	-1	0	0
1785376882342685	-1	0	0
1785376882343683	-1	0	0
1785376882344685	-2	0	0
1785376882345683	-1	0	0
1785376882346683	-1	0	0
1785376882347683	-1	0	0
1785376882349684	-1	0	0
1785376882350684	-1	0	0
1785376882351683	-1	2	0
1785376882352683	-1	0	0
1785376882353684	-1	0	0
1785376882354684	-1	0	0
1785376882356684	-1	0	0
1785376882357683	-1	0	0
1785376882359684	-1	0	0
1785376882360683	-1	0	0
1785376882362684	-1	0	0
1785376882365684	-1	0	0
1785376882368683	-1	0	0
1785376882369682	0	-1	0
1785376882375686	-1	0	0
1785376882377686	0	-1	0
1785376882401686	-1	0	0
1785376882405687	-1	0	0
1785376882407685	-1	0	0
1785376882409687	-1	0	0
1785376882411686	-1	0	0
1785376882412686	-1	0	0
1785376882414686	-1	2	0
1785376882415686	-1	0	0
1785376882416685	0	1	0
1785376882417686	-1	0	0
1785376882418685	-1	1	0
1785376882419685	-1	0	0
1785376882420686	-2	1	0
1785376882421686	-1	0	0
1785376882423686	-1	1	0
1785376882424685	-1	0	0
1785376882425685	-1	1	0
1785376882426686	-1	0	0
1785376882427686	0	1	0
1785376882428688	-1	0	0
1785376882429685	-1	0	0
1785376882430685	-1	1	0
1785376882431686	-1	0	0
1785376882433688	-1	0	0
1785376882434686	-1	0	0
1785376882435683	0	1	0
1785376882436683	-1	0	0
1785376882439686	-1	0	0
1785376882442685	-1	0	0
1785376882452686	0	-1	0
1785376882454685	0	-1	0
1785376882456685	0	-1	0
1785376882458684	0	-1	0
1785376882460685	0	-1	0
1785376882461686	0	-1	0
1785376882462684	0	-1	0
1785376882464685	1	-2	0
1785376882465685	0	-1	0
1785376882467687	0	-1	0
1785376882469685	0	-1	0
1785376882470685	1	0	0
1785376882472683	0	-1	0
1785376882492686	0	1	0
1785376882493685	-1	0	0
1785376882494687	-1	1	0
1785376882495685	-1	0	0
1785376882496684	0	1	0
1785376882497685	-1	2	0
1785376882498686	-1	1	0
1785376882499684	-1	1	0
