# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376956976508	2	-1	0
1785376956977508	2	-2	0
1785376956978509	2	-1	0
1785376956979509	2	-1	0
1785376956980509	2	-2	0
1785376956981509	2	-1	0
1785376956982508	2	-1	0
1785376956983508	4	-2	0
1785376956984511	1	-1	0
1785376956985508	3	-1	0
1785376956986508	2	-2	0
1785376956987507	2	-1	0
1785376956988508	2	-1	0
1785376956989508	2	-2	0
1785376956990510	2	-1	0
1785376956991509	3	-1	0
1785376956992508	2	-2	0
1785376956993509	2	-1	0
1785376956994508	2	-1	0
1785376956995509	2	-3	0
1785376956996509	2	-1	0
1785376956997508	3	-2	0
1785376956998509	2	-1	0
1785376956999508	2	-1	0
1785376957000509	2	-2	0
1785376957001509	2	-1	0
1785376957002508	2	-1	0
1785376957003509	2	-2	0
1785376957004508	2	-1	0
1785376957005510	2	-2	0
1785376957006509	2	-1	0
1785376957007509	2	-2	0
1785376957008508	2	-1	0
1785376957009508	2	-1	0
1785376957010508	2	-2	0
1785376957011508	2	-1	0
1785376957012509	1	-1	0
1785376957013509	3	-2	0
1785376957014508	2	-1	0
1785376957015509	2	-1	0
1785376957016510	2	-3	0
1785376957017510	1	-1	0
1785376957018509	2	-1	0
1785376957019509	1	-2	0
1785376957020508	2	-1	0
1785376957021508	2	-1	0
1785376957022508	1	-2	0
1785376957023511	2	-1	0
1785376957024509	1	-1	0
1785376957025509	2	-1	0
1785376957026509	1	-2	0
1785376957027508	2	-1	0
1785376957028510	1	-1	0
1785376957029509	1	-1	0
1785376957030510	1	-2	0
1785376957031508	1	-1	0
1785376957032510	3	-1	0
1785376957033509	1	-1	0
1785376957034510	1	-1	0
1785376957035509	1	-1	0
1785376957036508	0	-1	0
1785376957037508	1	-1	0
1785376957038511	1	-1	0
1785376957039511	1	-1	0
1785376957040509	1	-2	0
1785376957041509	0	-1	0
1785376957042509	1	-1	0
1785376957043510	0	-1	0
1785376957044509	1	0	0
1785376957045511	0	-1	0
1785376957046511	0	-1	0
1785376957047510	1	-1	0
1785376957048508	0	-1	0
1785376957050509	0	-1	0
1785376957052510	1	-1	0
1785376957054509	0	-1	0
1785376957056510	0	-1	0
1785376957058510	0	-1	0
1785376957060510	0	-1	0
1785376957063510	0	-1	0
1785376957064510	-1	0	0
1785376957066510	-1	-1	0
1785376957069510	-1	0	0
1785376957070510	-1	-1	0
1785376957072514	-1	0	0
1785376957073510	-1	-1	0
1785376957075510	-1	0	0
1785376957076509	-1	0	0
1785376957078510	-1	-1	0
1785376957079509	-1	0	0
1785376957080511	-1	0	0
1785376957081508	-2	0	0
1785376957082510	-1	0	0
1785376957083509	-1	-1	0
1785376957084511	-2	0	0
1785376957085510	-1	0	0
1785376957086509	-1	0	0
1785376957087509	-1	0	0
1785376957088510	-1	-1	0
1785376957089509	-1	0	0
1785376957090510	-2	0	0
1785376957091510	-1	0	0
1785376957092509	-1	0	0
1785376957093509	-2	0	0
1785376957094509	-2	0	0
1785376957095510	-1	0	0
1785376957096510	-1	0	0
1785376957097509	-2	0	0
1785376957098510	-1	-1	0
1785376957099509	-2	0	0
1785376957100512	-2	0	0
1785376957101510	-1	0	0
1785376957102510	-3	0	0
1785376957103510	-1	0	0
1785376957104509	-2	0	0
1785376957105510	-2	0	0
1785376957106510	-2	0	0
1785376957107510	-1	0	0
1785376957108511	-2	0	0
1785376957109509	-2	0	0
1785376957110510	-1	0	0
1785376957111510	-2	0	0
1785376957112510	-2	0	0
1785376957113509	-2	0	0
1785376957114509	-2	0	0
1785376957115509	-1	0	0
1785376957116509	-2	0	0
1785376957117512	-2	0	0
1785376957118510	-2	0	0
1785376957119509	-3	0	0
1785376957120509	-2	0	0
1785376957121509	-2	0	0
1785376957122509	-2	0	0
1785376957123510	-1	0	0
1785376957124510	-2	0	0
1785376957125509	-2	0	0
1785376957126509	-3	0	0
1785376957127509	-2	0	0
1785376957128511	-2	0	0
1785376957129510	-2	0	0
1785376957130510	-1	0	0
1785376957131509	-2	0	0
1785376957132510	-2	0	0
1785376957133510	-2	0	0
1785376957134511	-3	0	0
1785376957135511	-2	0	0
1785376957136510	-2	0	0
1785376957137509	-2	0	0
1785376957138509	-2	0	0
1785376957139511	-2	0	0
1785376957140510	-2	0	0
1785376957141510	-2	0	0
1785376957142511	-2	0	0
1785376957143510	-2	0	0
1785376957144510	-1	0	0
1785376957145511	-2	0	0
1785376957146510	-2	0	0
1785376957147509	-2	1	0
1785376957148512	-2	0	0
1785376957149510	-3	0	0
1785376957150510	-1	1	0
1785376957151511	-2	0	0
1785376957152513	-2	0	0
1785376957153511	-1	0	0
1785376957154510	-2	1	0
1785376957155510	-1	0	0
1785376957156512	-2	1	0
1785376957157510	-1	0	0
1785376957158511	-2	0	0
1785376957159510	-1	1	0
1785376957160510	-2	0	0
1785376957161510	-1	1	0
1785376957162513	-1	0	0
1785376957163511	-2	1	0
1785376957164511	-1	0	0
1785376957165510	-1	1	0
1785376957166509	-1	0	0
1785376957167513	-1	1	0
1785376957168511	-1	0	0
1785376957169510	-1	1	0
1785376957170510	-1	0	0
1785376957171510	-1	1	0
1785376957172510	0	1	0
1785376957173512	-2	0	0
1785376957174510	-1	1	0
1785376957176510	-1	1	0
1785376957177510	-1	1	0
1785376957179511	-1	1	0
1785376957180511	0	1	0
1785376957181510	-1	0	0
1785376957182509	0	1	0
1785376957184511	-1	1	0
1785376957185511	0	1	0
1785376957187510	0	2	0
1785376957189511	0	1	0
1785376957190511	0	1	0
1785376957192511	0	1	0
1785376957193510	0	1	0
1785376957195511	0	1	0
1785376957197511	0	1	0
1785376957199511	0	1	0
1785376957200510	0	1	0
1785376957202510	0	1	0
1785376957204509	0	1	0
1785376957205511	1	0	0
1785376957206511	0	1	0
1785376957207511	1	1	0
1785376957209511	1	1	0
1785376957211510	1	1	0
1785376957213511	1	1	0
1785376957214510	2	1	0
1785376957215511	1	0	0
1785376957216511	1	1	0
1785376957217511	1	0	0
1785376957218510	1	1	0
1785376957219511	1	0	0
1785376957220510	1	1	0
1785376957221510	1	0	0
1785376957222510	1	1	0
1785376957223512	2	0	0
1785376957224511	1	1	0
1785376957225510	1	1	0
1785376957226511	2	0	0
1785376957227511	2	0	0
1785376957228513	1	1	0
1785376957229511	2	0	0
1785376957230511	1	1	0
1785376957231510	2	0	0
1785376957232510	2	1	0
1785376957233511	2	0	0
1785376957234510	1	1	0
1785376957235511	4	0	0
1785376957236512	2	1	0
1785376957237511	2	0	0
1785376957238510	2	0	0
1785376957239510	2	1	0
1785376957240512	2	0	0
1785376957241511	3	0	0
1785376957242511	2	0	0
1785376957243511	2	0	0
1785376957244510	2	2	0
1785376957245512	3	0	0
1785376957246511	2	0	0
1785376957247511	4	0	0
1785376957248510	3	0	0
1785376957249510	3	0	0
1785376957250510	3	0	0
1785376957251511	3	0	0
1785376957252512	2	0	0
1785376957253510	3	0	0
1785376957254510	3	0	0
1785376957255511	3	0	0
1785376957256512	3	0	0
1785376957257511	3	0	0
1785376957258511	4	0	0
1785376957259511	3	-1	0
1785376957260510	3	0	0
1785376957261510	3	0	0
1785376957262512	3	-1	0
1785376957263511	2	0	0
1785376957264511	3	-1	0
1785376957265510	3	0	0
1785376957266512	3	-1	0
1785376957267513	3	0	0
1785376957268513	4	-1	0
1785376957269511	3	0	0
1785376957270511	3	-1	0
1785376957271512	3	0	0
1785376957272512	3	-1	0
1785376957273512	3	-1	0
1785376957274511	2	0	0
1785376957275513	3	-1	0
1785376957276512	3	-1	0
1785376957277511	3	0	0
1785376957278513	4	-1	0
1785376957279513	3	-1	0
1785376957280512	3	-1	0
1785376957281513	2	0	0
1785376957282512	3	-1	0
1785376957283511	3	-1	0
1785376957284513	2	-1	0
1785376957285512	3	0	0
1785376957286512	2	-1	0
1785376957287513	3	-1	0
1785376957288513	2	-1	0
1785376957289512	4	-1	0
1785376957290513	3	-1	0
1785376957291513	2	-1	0
1785376957292512	2	-1	0
1785376957293511	2	-1	0
1785376957294512	2	-1	0
1785376957295514	3	-1	0
1785376957296512	2	0	0
1785376957297512	2	-1	0
1785376957298511	2	-1	0
1785376957299512	1	-1	0
1785376957300512	3	-2	0
1785376957301512	1	-1	0
1785376957302512	2	-1	0
1785376957303512	2	-1	0
1785376957304511	2	-1	0
1785376957305512	2	-1	0
1785376957306513	1	-1	0
1785376957307512	1	-1	0
1785376957308512	2	-1	0
1785376957309511	1	-1	0
1785376957310512	1	-1	0
1785376957311511	2	-1	0
1785376957313513	2	-2	0
1785376957314512	1	-1	0
1785376957315511	1	0	0
1785376957316514	0	-1	0
1785376957317512	1	-1	0
1785376957318513	1	-1	0
1785376957319513	0	-1	0
1785376957320511	1	-1	0
1785376957321511	1	0	0
1785376957322511	0	-1	0
1785376957323513	1	-1	0
1785376957324512	0	-1	0
1785376957325512	1	-1	0
1785376957327512	0	-1	0
1785376957328512	1	-1	0
1785376957329512	0	-1	0
1785376957331513	0	-1	0
1785376957332512	0	-1	0
1785376957334513	0	-1	0
1785376957335511	0	-2	0
1785376957336512	0	-1	0
1785376957338511	0	-1	0
1785376957339515	0	-1	0
1785376957341513	0	-1	0
1785376957343513	0	-1	0
1785376957345515	0	-1	0
1785376957346513	0	-1	0
1785376957347513	-1	0	0
1785376957348512	0	-1	0
1785376957349512	-1	-1	0
1785376957350512	-1	0	0
1785376957351513	0	-1	0
1785376957352512	-1	0	0
1785376957353512	0	-1	0
1785376957354512	-1	0	0
1785376957355514	-1	-1	0
1785376957356515	-1	-1	0
1785376957357512	-1	0	0
1785376957358513	0	-1	0
1785376957359512	-1	0	0
1785376957360512	-1	-1	0
1785376957361512	-1	0	0
1785376957362514	-1	-1	0
1785376957363513	-1	0	0
1785376957364513	-1	-1	0
1785376957365512	-1	-1	0
1785376957366512	-1	0	0
1785376957367515	-2	-1	0
1785376957368513	-1	0	0
1785376957369513	-1	-1	0
1785376957370512	-2	0	0
1785376957371512	-2	-1	0
1785376957372512	-1	0	0
1785376957373515	-1	-1	0
1785376957374513	-2	0	0
1785376957375514	-1	-1	0
1785376957376512	-2	0	0
1785376957377512	-1	-1	0
1785376957378514	-2	0	0
1785376957379515	-2	-1	0
1785376957380513	-1	0	0
1785376957381512	-2	-1	0
1785376957382512	-1	0	0
1785376957383513	-2	-1	0
1785376957384512	-2	0	0
1785376957385514	-1	-1	0
1785376957386514	-2	-2	0
1785376957387513	-2	0	0
1785376957388512	-2	-1	0
1785376957389512	-3	0	0
1785376957390514	-2	-1	0
1785376957391513	-1	-1	0
1785376957392512	-2	0	0
1785376957393514	-2	-1	0
1785376957394513	-2	0	0
1785376957395514	-2	-1	0
1785376957396514	-2	-1	0
1785376957397513	-2	0	0
1785376957398513	-1	-1	0
1785376957399513	-3	0	0
1785376957400513	-1	-1	0
1785376957401515	-3	-1	0
1785376957402513	-2	0	0
1785376957403514	-2	-1	0
1785376957404513	-2	0	0
1785376957405514	-2	-1	0
1785376957406514	-2	0	0
1785376957407514	-2	-1	0
1785376957408513	-2	0	0
1785376957409513	-2	-1	0
1785376957410513	-2	0	0
1785376957411513	-3	-1	0
1785376957412513	-1	0	0
1785376957413514	-2	-1	0
1785376957414513	-2	0	0
1785376957415513	-2	-1	0
1785376957416513	-2	0	0
1785376957417515	-2	-1	0
1785376957418513	-2	0	0
1785376957419513	-2	-1	0
1785376957420512	-2	0	0
1785376957421513	-2	-1	0
1785376957422513	-2	0	0
1785376957423514	-2	0	0
1785376957424514	-1	-1	0
1785376957425512	-2	0	0
1785376957426512	-1	0	0
1785376957427513	-2	-1	0
1785376957428515	-1	0	0
1785376957429514	-2	0	0
1785376957430513	-1	-1	0
1785376957431512	-2	0	0
1785376957432512	-1	0	0
1785376957433514	-2	-1	0
1785376957434514	-1	0	0
1785376957435514	-1	0	0
1785376957436513	-2	0	0
1785376957437514	-1	-1	0
1785376957438513	-1	0	0
1785376957439514	-2	0	0
1785376957440514	-1	0	0
1785376957441513	-2	0	0
1785376957442515	-1	-1	0
1785376957443514	-1	0	0
1785376957444514	-1	0	0
1785376957445515	-1	0	0
1785376957446515	-1	0	0
1785376957447512	-1	0	0
1785376957448514	-1	-1	0
1785376957449513	-1	0	0
1785376957450514	-1	0	0
1785376957451514	-1	0	0
1785376957453514	-1	0	0
1785376957454513	-1	0	0
1785376957455514	-1	0	0
1785376957456515	-1	0	0
1785376957458515	-1	0	0
1785376957459513	-1	0	0
1785376957461513	-1	0	0
1785376957462515	0	-1	0
1785376957463514	-1	0	0
1785376957465514	-1	0	0
1785376957467515	-1	0	0
1785376957470514	-1	0	0
1785376957476515	-1	0	0
1785376957500515	0	1	0
1785376957505513	0	1	0
1785376957508515	0	1	0
1785376957510514	1	0	0
1785376957511514	0	1	0
1785376957514515	1	1	0
1785376957516514	1	1	0
1785376957518515	0	1	0
1785376957519514	1	0	0
1785376957520513	0	1	0
1785376957521513	1	0	0
1785376957522513	0	1	0
1785376957523516	1	0	0
1785376957524514	0	1	0
1785376957525514	1	1	0
1785376957526514	1	0	0
1785376957527514	0	1	0
1785376957528514	1	0	0
1785376957529515	1	1	0
1785376957530514	0	1	0
1785376957531514	1	1	0
1785376957532513	1	0	0
1785376957533514	1	1	0
1785376957534514	1	1	0
1785376957536514	1	1	0
1785376957537514	1	1	0
1785376957538514	1	0	0
1785376957539516	1	1	0
1785376957540514	1	1	0
1785376957541514	1	0	0
1785376957542515	1	1	0
1785376957543514	1	1	0
1785376957544515	1	0	0
1785376957545515	1	1	0
1785376957546515	2	1	0
1785376957547514	1	0	0
1785376957548514	1	1	0
1785376957549514	1	0	0
1785376957550515	1	2	0
1785376957551514	1	0	0
1785376957552514	1	1	0
1785376957553515	1	0	0
1785376957554515	2	1	0
1785376957555515	1	0	0
1785376957556515	1	1	0
1785376957557515	1	0	0
1785376957558514	1	1	0
1785376957559515	1	0	0
1785376957560514	1	1	0
1785376957561514	1	0	0
1785376957562515	1	0	0
1785376957563515	2	1	0
1785376957564514	1	0	0
1785376957565514	1	1	0
1785376957566513	1	0	0
1785376957567515	2	0	0
1785376957568515	1	0	0
1785376957569515	1	1	0
1785376957570514	1	0	0
1785376957571514	1	0	0
1785376957572515	3	0	0
1785376957573515	1	1	0
1785376957574514	1	0	0
1785376957575515	1	0	0
1785376957576514	2	0	0
1785376957577514	1	0	0
1785376957578515	1	0	0
1785376957579515	1	0	0
1785376957580515	2	0	0
1785376957581515	1	0	0
1785376957582514	1	0	0
1785376957583514	1	0	0
1785376957584515	2	0	0
1785376957585516	1	0	0
1785376957586514	1	0	0
1785376957587514	1	0	0
1785376957588514	1	0	0
1785376957589514	2	0	0
1785376957590515	1	0	0
1785376957591515	1	0	0
1785376957592514	1	0	0
1785376957593515	2	0	0
1785376957594515	1	0	0
1785376957595516	1	0	0
1785376957596515	2	0	0
1785376957597514	1	0	0
1785376957598514	2	0	0
1785376957599514	1	0	0
1785376957600514	1	0	0
1785376957601515	1	0	0
1785376957602515	2	0	0
1785376957603515	1	0	0
1785376957604514	1	0	0
1785376957605516	2	-1	0
1785376957606517	1	0	0
1785376957607515	1	0	0
1785376957608516	2	-1	0
1785376957609515	1	0	0
1785376957610515	1	0	0
1785376957611516	1	-1	0
1785376957612515	2	0	0
1785376957613516	1	-1	0
1785376957614514	1	0	0
1785376957615514	1	0	0
1785376957616515	1	-1	0
1785376957617516	1	0	0
1785376957618516	2	-1	0
1785376957619515	2	0	0
1785376957620516	1	-1	0
1785376957621515	1	0	0
1785376957622516	1	-1	0
1785376957623515	1	0	0
1785376957624516	1	-2	0
1785376957625515	2	0	0
1785376957626516	1	-1	0
1785376957628516	2	-1	0
1785376957630515	2	-1	0
1785376957631516	1	-1	0
1785376957632516	1	0	0
1785376957633515	1	-1	0
1785376957634516	0	-1	0
1785376957635515	1	0	0
1785376957636517	1	-1	0
1785376957637515	1	-1	0
1785376957638515	1	0	0
1785376957639518	1	-1	0
1785376957640516	0	-1	0
1785376957641516	1	-1	0
1785376957642515	1	0	0
1785376957643517	1	-1	0
1785376957644516	1	-1	0
1785376957645518	0	-1	0
1785376957646516	1	0	0
1785376957647515	1	-1	0
1785376957648516	0	-1	0
1785376957649516	1	-1	0
1785376957650515	1	-1	0
1785376957651516	0	-1	0
1785376957652516	1	-1	0
1785376957653516	0	-1	0
1785376957654515	2	0	0
1785376957655517	0	-1	0
1785376957656517	1	-1	0
1785376957657515	1	-1	0
1785376957658516	0	-1	0
1785376957659515	1	-1	0
1785376957660515	0	-1	0
1785376957661516	1	-1	0
1785376957662515	0	-3	0
1785376957663517	1	-1	0
1785376957664516	0	-1	0
1785376957665515	1	-1	0
1785376957666516	0	-1	0
1785376957667518	0	-1	0
1785376957668516	1	-1	0
1785376957669516	0	-1	0
1785376957670516	1	-1	0
1785376957671516	0	-1	0
1785376957672516	1	-2	0
1785376957673516	0	-1	0
1785376957674516	0	-1	0
1785376957675516	1	-1	0
1785376957676516	0	-2	0
1785376957677516	0	-1	0
1785376957678517	1	-1	0
1785376957679516	0	-1	0
1785376957680516	0	-1	0
1785376957681516	1	-2	0
1785376957682516	0	-1	0
1785376957683516	0	-1	0
1785376957684516	1	-1	0
1785376957685516	0	-1	0
1785376957686516	0	-2	0
1785376957687516	0	-2	0
1785376957688516	1	-1	0
1785376957689517	0	-1	0
1785376957690516	0	-1	0
1785376957691516	0	-1	0
1785376957692515	0	-1	0
1785376957693515	1	-1	0
1785376957694516	0	-2	0
1785376957695517	0	-1	0
1785376957696516	0	-1	0
1785376957697516	0	-1	0
1785376957698516	0	-1	0
1785376957699515	0	-1	0
1785376957700516	0	-1	0
1785376957701517	1	-1	0
1785376957702516	0	-1	0
1785376957703516	0	-1	0
1785376957704516	0	-2	0
1785376957705518	0	-1	0
1785376957706518	0	-1	0
1785376957707516	0	-1	0
1785376957708516	0	-1	0
1785376957709516	0	-1	0
1785376957710516	0	-1	0
1785376957711516	0	-1	0
1785376957712517	0	-1	0
1785376957713517	0	-1	0
1785376957715516	0	-2	0
1785376957716516	1	-1	0
1785376957717517	0	-1	0
1785376957718516	0	-1	0
1785376957719516	0	-1	0
1785376957720515	0	-1	0
1785376957721515	0	-1	0
1785376957723518	0	-1	0
1785376957724517	0	-1	0
1785376957725516	0	-1	0
1785376957727516	0	-1	0
1785376957728517	0	-1	0
1785376957729517	0	-1	0
1785376957731517	0	-1	0
1785376957732517	0	-1	0
1785376957734517	0	-1	0
1785376957735518	-1	-1	0
1785376957737517	0	-1	0
1785376957738517	0	-1	0
1785376957739518	-1	0	0
1785376957740518	0	-1	0
1785376957741517	0	-1	0
1785376957743517	-1	-1	0
1785376957745519	-1	-1	0
1785376957746517	0	-1	0
1785376957748518	-1	-1	0
1785376957750518	-1	-1	0
1785376957751517	0	-1	0
1785376957753518	-1	-1	0
1785376957755518	-1	-1	0
1785376957757517	0	-2	0
1785376957758518	-1	0	0
1785376957759516	0	-1	0
1785376957760518	-1	0	0
1785376957761517	0	-1	0
1785376957762518	-1	0	0
1785376957764518	-1	-1	0
1785376957766517	0	-1	0
1785376957767518	-1	0	0
1785376957769518	-1	-1	0
1785376957772517	-1	-1	0
1785376957774518	-1	0	0
1785376957775517	0	-1	0
1785376957777518	-2	0	0
1785376957779519	-1	-1	0
1785376957783518	-1	0	0
1785376957784518	0	-1	0
1785376957786519	-1	0	0
1785376957789518	-1	0	0
1785376957790518	0	-1	0
1785376957792518	-1	0	0
1785376957795518	-1	0	0
1785376957799518	0	-1	0
1785376957800517	-1	0	0
1785376957805519	-1	0	0
1785376957813518	-1	0	0
1785376957822519	-1	0	0
1785376957829519	-1	0	0
1785376957836518	-1	0	0
1785376957841519	-1	0	0
1785376957845519	-1	0	0
1785376957848519	-1	0	0
1785376957852519	-1	0	0
1785376957855519	-1	0	0
1785376957858519	-1	0	0
1785376957860519	-1	0	0
1785376957863519	-1	0	0
1785376957866519	-1	0	0
1785376957867521	0	1	0
1785376957868518	-1	0	0
1785376957870518	-1	0	0
1785376957873519	-1	1	0
1785376957875519	-1	0	0
1785376957877519	-1	0	0
1785376957879519	-1	1	0
1785376957881520	-1	0	0
1785376957882518	-1	0	0
1785376957884519	-2	1	0
1785376957886518	-1	0	0
1785376957888519	-1	0	0
1785376957889518	0	1	0
1785376957890519	-1	0	0
1785376957892519	-1	1	0
1785376957893518	-1	0	0
1785376957895519	-1	0	0
1785376957896519	0	1	0
1785376957897518	-1	0	0
1785376957898518	-1	0	0
1785376957899518	0	1	0
1785376957900518	-1	0	0
1785376957902520	-1	0	0
1785376957903518	-1	1	0
1785376957905520	-1	0	0
1785376957906519	0	1	0
1785376957907520	-1	0	0
1785376957908518	-1	0	0
1785376957909517	0	2	0
1785376957910519	-1	0	0
1785376957911520	-1	0	0
1785376957912518	0	1	0
1785376957913520	-1	0	0
