# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376917107064	1	0	0
1785376917109066	1	0	0
1785376917111065	1	-1	0
1785376917112064	1	0	0
1785376917115064	1	0	0
1785376917116065	0	-1	0
1785376917117065	1	0	0
1785376917120065	1	0	0
1785376917121065	0	-1	0
1785376917124065	1	0	0
1785376917129065	0	-1	0
1785376917130065	1	0	0
1785376917154069	0	-1	0
1785376917164067	-1	0	0
1785376917166067	-1	0	0
1785376917168065	-1	0	0
1785376917170066	-1	0	0
1785376917172065	-1	0	0
1785376917173065	-1	0	0
1785376917174065	-1	0	0
1785376917176066	-1	0	0
1785376917177065	-1	0	0
1785376917178066	-1	0	0
1785376917179066	-1	0	0
1785376917180065	-1	0	0
1785376917182067	-1	0	0
1785376917183066	-1	0	0
1785376917184066	-2	0	0
1785376917185065	-1	0	0
1785376917186065	-1	0	0
1785376917187068	-1	0	0
1785376917188065	-1	0	0
1785376917189065	-1	0	0
1785376917190065	-1	0	0
1785376917191065	-1	0	0
1785376917192065	-1	0	0
1785376917193066	-1	0	0
1785376917194065	-1	0	0
1785376917195065	-3	0	0
1785376917196065	-1	0	0
1785376917197065	-1	0	0
1785376917198067	-1	0	0
1785376917199065	-1	0	0
1785376917200065	-1	0	0
1785376917201066	-1	0	0
1785376917202066	-1	0	0
1785376917203066	-1	1	0
1785376917204067	-1	0	0
1785376917205065	-1	0	0
1785376917206065	-1	0	0
1785376917207065	-2	0	0
1785376917208066	-1	0	0
1785376917209066	-1	0	0
1785376917210065	-1	0	0
1785376917211065	-1	0	0
1785376917212065	0	1	0
1785376917213065	-1	0	0
1785376917214066	-1	0	0
1785376917215066	-1	0	0
1785376917216065	-2	0	0
1785376917218066	-1	0	0
1785376917219066	-1	0	0
1785376917220068	-1	0	0
1785376917221066	-1	0	0
1785376917223066	-1	0	0
1785376917224066	-1	1	0
1785376917226067	-2	0	0
1785376917227066	-1	0	0
1785376917228065	-1	0	0
1785376917230066	-1	0	0
1785376917232066	-1	0	0
1785376917234066	-1	0	0
1785376917235065	-1	0	0
1785376917238066	-1	0	0
1785376917241066	-1	0	0
1785376917244067	-1	0	0
1785376917310068	-1	0	0
1785376917369071	-1	0	0
1785376917374070	0	-1	0
1785376917377071	0	-1	0
1785376917380069	0	-1	0
1785376917383068	0	-1	0
1785376917385067	0	-1	0
1785376917387070	0	-1	0
1785376917865079	1	0	0
1785376917874075	1	0	0
1785376917881076	1	0	0
1785376917887076	1	0	0
1785376917892077	0	-1	0
1785376917893075	1	0	0
1785376917902075	1	0	0
1785376917909075	1	0	0
1785376917918075	1	0	0
1785376917927075	1	0	0
1785376917936075	1	0	0
1785376917944075	2	0	0
1785376917948076	0	-1	0
1785376917951075	1	0	0
1785376917958076	1	0	0
1785376917965077	1	0	0
1785376917971076	1	0	0
1785376917979076	1	0	0
1785376917987078	1	0	0
1785376918139079	0	0	1
1785376918140078	-1	0	1
1785376918144076	-1	0	1
1785376918148077	-1	0	1
1785376918151076	-1	0	1
1785376918154077	-1	0	1
1785376918156077	-2	0	1
1785376918159077	-1	0	1
1785376918162077	-1	0	1
1785376918164078	-1	0	1
1785376918167077	-1	0	1
1785376918169076	-1	0	1
1785376918171077	-1	0	1
1785376918173076	-1	0	1
1785376918175076	-1	0	1
1785376918177077	-1	0	1
1785376918179076	-1	0	1
1785376918180077	0	1	1
1785376918181077	-1	0	1
1785376918182077	-1	0	1
1785376918184076	-1	0	1
1785376918186077	-1	0	1
1785376918188077	-1	0	1
1785376918189077	-1	0	1
1785376918191077	-1	0	1
1785376918192076	-1	0	1
1785376918194077	-1	0	1
1785376918195077	0	1	1
1785376918196077	-1	0	1
1785376918197077	-1	0	1
1785376918199077	-1	0	1
1785376918200079	-1	0	1
1785376918202077	-1	0	1
1785376918203079	-1	0	1
1785376918204077	-1	0	1
1785376918206078	-1	0	1
1785376918207077	-1	0	1
1785376918209077	-1	0	1
1785376918210076	-2	0	1
1785376918211077	-1	0	1
1785376918212077	-1	0	1
1785376918213077	-1	0	1
1785376918214078	-1	0	1
1785376918216077	-1	0	1
1785376918217077	-1	0	1
1785376918218077	-1	0	1
1785376918219076	-1	0	1
1785376918220077	-1	0	1
1785376918222077	-2	0	1
1785376918224077	-1	0	1
1785376918225076	-1	0	1
1785376918226078	-1	0	1
1785376918227076	-1	0	1
1785376918228076	-1	0	1
1785376918229078	-1	0	1
1785376918230078	-1	0	1
1785376918231078	-1	0	1
1785376918232077	-1	0	1
1785376918233076	-1	0	1
1785376918234077	-1	0	1
1785376918235077	-1	0	1
1785376918236076	-1	0	1
1785376918237078	-2	0	1
1785376918238077	-1	0	1
1785376918239077	-1	0	1
1785376918240077	-2	0	1
1785376918241076	-1	0	1
1785376918242078	-1	0	1
1785376918243077	-1	0	1
1785376918244077	-1	0	1
1785376918245077	-1	0	1
1785376918246078	-1	0	1
1785376918247076	-2	0	1
1785376918248078	-1	0	1
1785376918249076	-1	0	1
1785376918250078	-1	0	1
1785376918251078	-1	0	1
1785376918252077	-1	0	1
1785376918253077	-1	0	1
1785376918254078	-1	0	1
1785376918255077	-2	0	1
1785376918256078	-1	0	1
1785376918257077	-1	0	1
1785376918258077	-1	0	1
1785376918259077	-1	0	1
1785376918260078	-1	0	1
1785376918261076	-1	0	1
1785376918262079	-1	0	1
1785376918263077	-1	0	1
1785376918264077	-1	0	1
1785376918265078	-1	0	1
1785376918266077	-1	0	1
1785376918267077	-2	0	1
1785376918268077	-1	0	1
1785376918269076	-1	0	1
1785376918270076	-1	0	1
1785376918271078	-1	0	1
1785376918272078	-1	0	1
1785376918273078	-1	0	1
1785376918274078	-1	0	1
1785376918275076	-1	0	1
1785376918276078	-1	0	1
1785376918277076	-1	0	1
1785376918278078	-1	0	1
1785376918279078	-1	0	1
1785376918280078	-1	0	1
1785376918281078	-1	0	1
1785376918282078	-1	0	1
1785376918283077	-1	0	1
1785376918284078	-1	0	1
1785376918285078	-1	0	1
1785376918286078	-1	0	1
1785376918287079	-1	0	1
1785376918288079	-1	0	1
1785376918289080	-1	0	1
1785376918290078	-1	0	1
1785376918291078	-1	0	1
1785376918292078	-1	0	1
1785376918293078	-1	0	1
1785376918294077	-1	0	1
1785376918295079	-1	0	1
1785376918296078	-1	0	1
1785376918297079	-2	0	1
1785376918298079	-1	0	1
1785376918299079	-1	0	1
1785376918300080	-1	0	1
1785376918301079	-1	0	1
1785376918302078	-1	0	1
1785376918303078	-1	0	1
1785376918304078	-1	0	1
1785376918305079	-1	0	1
1785376918306078	-1	0	1
1785376918307078	-1	0	1
1785376918308078	-1	0	1
1785376918309078	-1	0	1
1785376918310078	-2	0	1
1785376918311078	-1	0	1
1785376918312078	-1	0	1
1785376918313077	-1	0	1
1785376918314079	-1	0	1
1785376918315078	-1	0	1
1785376918316078	-1	0	1
1785376918317079	-1	0	1
1785376918318078	-1	0	1
