# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376790234704	-1	0	0
1785376790236703	0	-1	0
1785376790241703	0	-1	0
1785376790242702	-1	0	0
1785376790246704	0	-1	0
1785376790248702	-1	0	0
1785376790251704	0	-1	0
1785376790255703	-1	0	0
1785376790257703	0	-1	0
1785376790262703	-1	0	0
1785376790267703	0	-1	0
1785376790269702	-1	0	0
1785376790275703	-1	0	0
1785376790280703	-1	0	0
1785376790284703	0	-1	0
1785376790286703	-1	0	0
1785376790290703	-1	0	0
1785376790294704	-1	0	0
1785376790297703	-1	0	0
1785376790301704	-1	0	0
1785376790303704	-1	0	0
1785376790306703	-1	0	0
1785376790309703	-1	0	0
1785376790312703	-1	0	0
1785376790314703	-2	0	0
1785376790316703	-1	0	0
1785376790318703	-1	0	0
1785376790322703	-1	0	0
1785376790324702	-1	0	0
1785376790326705	-1	0	0
1785376790329704	-1	0	0
1785376790332704	-1	0	0
1785376790335703	-1	0	0
1785376790338704	-1	0	0
1785376790341704	-1	0	0
1785376790345705	-1	0	0
1785376790347704	-1	0	0
1785376790348704	0	1	0
1785376790350703	-1	0	0
1785376790354704	-1	0	0
1785376790355704	0	1	0
1785376790358703	-1	0	0
1785376790362705	-1	1	0
1785376790366704	-1	0	0
1785376790367703	0	1	0
1785376790370703	-1	0	0
1785376790372704	0	1	0
1785376790375704	-1	0	0
1785376790378704	0	1	0
1785376790379704	-1	0	0
1785376790383704	0	1	0
1785376790385704	-1	0	0
1785376790388704	0	1	0
1785376790391705	-1	0	0
1785376790392703	0	1	0
1785376790396704	0	1	0
1785376790398704	-1	0	0
1785376790400705	0	1	0
1785376790401705	0	0	1
1785376790404704	0	1	1
1785376790406704	-1	0	1
1785376790407704	0	1	1
1785376790411705	0	1	1
1785376790412704	-1	0	1
1785376790414703	0	1	1
1785376790417704	0	1	1
1785376790419707	-1	0	1
1785376790420704	0	1	1
1785376790423705	0	1	1
1785376790424705	-1	0	1
1785376790426705	0	1	1
1785376790429704	0	1	1
1785376790430703	-1	0	1
1785376790432705	0	1	1
1785376790435704	0	1	1
1785376790436704	-2	0	1
1785376790438705	0	2	1
1785376790441704	0	1	1
1785376790442704	-1	0	1
1785376790443706	0	1	1
1785376790446705	0	1	1
1785376790448705	-1	0	1
1785376790449706	0	1	1
1785376790451707	0	1	1
1785376790454705	-1	1	1
1785376790456704	0	1	1
1785376790459706	-1	1	1
1785376790461704	0	1	1
1785376790464705	0	1	1
1785376790465706	-1	0	1
1785376790466704	0	1	1
1785376790469705	0	1	1
1785376790471704	0	1	1
1785376790472704	-1	0	1
1785376790473704	0	1	1
1785376790476705	0	1	1
1785376790479705	0	1	1
1785376790481705	0	1	1
1785376790484705	0	1	1
1785376790486705	0	1	1
1785376790488708	-1	1	1
1785376790491706	0	1	1
1785376790493705	0	1	1
1785376790496706	0	1	1
1785376790498705	0	1	1
1785376790501707	0	1	1
1785376790503705	0	1	1
1785376790506705	0	1	1
1785376790508706	0	1	1
1785376790510705	0	2	1
1785376790513706	0	1	1
1785376790515706	0	1	1
1785376790517704	0	1	1
1785376790520705	0	1	1
1785376790522705	0	1	1
1785376790525705	0	1	1
1785376790527705	0	1	1
1785376790529706	0	1	1
1785376790532706	0	1	1
1785376790534705	0	1	1
1785376790537706	0	1	1
1785376790539706	0	1	1
1785376790542706	0	1	1
1785376790543707	1	0	1
1785376790545707	0	1	1
