# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376819680011	-1	-1	1
1785376819681010	-1	0	1
1785376819682011	-1	-2	1
1785376819683011	-1	-1	1
1785376819685013	-1	-1	1
1785376819686012	-1	-1	1
1785376819687010	-1	0	1
1785376819688011	-1	-1	1
1785376819689012	-1	0	1
1785376819690011	0	-1	1
1785376819691011	-1	-1	1
1785376819692011	-1	0	1
1785376819693012	-1	-1	1
1785376819694011	-1	0	1
1785376819695011	0	-1	1
1785376819696011	-1	0	1
1785376819697011	-1	-1	1
1785376819698011	-1	0	1
1785376819700012	-1	-1	1
1785376819701012	-1	0	1
1785376819702012	-1	-1	1
1785376819704012	-2	-1	1
1785376819705011	-1	0	1
1785376819706012	-1	-1	1
1785376819708011	-1	0	1
1785376819709012	-1	-1	1
1785376819711012	-1	0	1
1785376819712012	-1	-1	1
1785376819714012	-1	0	1
1785376819715011	-1	-1	1
1785376819717012	-1	0	1
1785376819718012	-1	-1	1
1785376819720012	-1	0	1
1785376819721011	-1	-1	1
1785376819723012	-1	0	1
1785376819724012	-1	0	1
1785376819725011	0	-1	1
1785376819726011	-1	0	1
1785376819727011	-1	0	1
1785376819728012	0	-1	1
1785376819729012	-1	0	1
1785376819730011	-1	0	1
1785376819732012	-1	-1	1
1785376819733012	-1	0	1
1785376819735012	-1	0	1
1785376819736012	-1	-1	1
1785376819738012	-1	0	1
1785376819739011	-1	0	1
1785376819740012	0	-1	1
1785376819741012	-1	0	1
1785376819743012	-1	0	1
1785376819744012	-1	0	1
1785376819746013	-1	-1	1
1785376819747011	-1	0	1
1785376819749012	-2	0	1
1785376819750011	-1	0	1
1785376819751012	0	-1	1
1785376819752012	-1	0	1
1785376819753011	-1	0	1
1785376819755012	-1	0	1
1785376819757012	-1	-1	1
1785376819759012	-1	0	1
1785376819760012	-1	0	1
1785376819762011	-1	0	1
1785376819764013	-1	-1	1
1785376819766012	-1	0	1
1785376819767012	-1	0	1
1785376819769012	-1	0	1
1785376819771012	-1	0	1
1785376819773012	-1	0	1
1785376819774012	0	-1	1
1785376819775012	-1	0	1
1785376819777012	-1	0	1
1785376819779012	-1	0	1
1785376819781012	-1	0	1
1785376819783012	-1	0	1
1785376819785012	-1	0	1
1785376819787013	-1	0	1
1785376819789013	-1	0	1
1785376819791012	-1	0	1
1785376819793012	-1	0	1
1785376819795012	-1	0	1
1785376819797013	-1	0	1
1785376819799013	-1	0	1
1785376819801013	-1	0	1
1785376819803013	-2	0	1
1785376819805013	-1	0	1
1785376819807014	-1	0	1
1785376819809013	-1	0	1
1785376819811013	-1	0	1
1785376819813012	-1	0	1
1785376819815012	-1	0	1
1785376819817012	-1	0	1
1785376819818012	-1	0	1
1785376819820013	-1	0	1
1785376819822013	-1	0	1
1785376819824012	-1	1	1
1785376819826013	-1	0	1
1785376819828013	-1	0	1
1785376819830013	-1	1	1
1785376819832013	-1	0	1
1785376819834013	-1	0	1
1785376819836013	-1	0	1
1785376819837012	0	1	1
1785376819838013	-1	0	1
1785376819840012	-1	0	1
1785376819842013	-1	0	1
1785376819843013	0	1	1
1785376819844012	-1	0	1
1785376819846013	-1	0	1
1785376819848013	0	1	1
1785376819849013	-1	0	1
1785376819851014	-1	0	1
1785376819853013	-1	0	1
1785376819854013	0	1	1
1785376819855013	-1	0	1
1785376819858014	-1	1	1
1785376819860013	-1	0	1
1785376819862013	-2	0	1
1785376819863013	0	1	1
1785376819865013	-1	0	1
1785376819867014	-1	1	1
1785376819869013	-1	0	1
1785376819871012	-1	0	1
1785376819872013	0	1	1
1785376819874013	-1	0	1
1785376819876013	-1	0	1
1785376819877013	0	1	1
1785376819879013	-1	0	1
1785376819880012	0	1	1
1785376819882013	-1	0	1
1785376819884014	-1	1	1
1785376819886013	-1	0	1
1785376819888013	0	1	1
1785376819889013	-1	0	1
1785376819891013	-1	0	1
1785376819892013	0	1	1
1785376819894013	-1	0	1
1785376819895013	0	1	1
1785376819896014	-1	0	1
1785376819898013	0	1	1
1785376819899013	-1	0	1
1785376819901014	-1	0	1
1785376819902014	0	1	1
1785376819904013	-1	0	1
1785376819906014	-1	1	1
1785376819908013	-1	0	1
1785376819909013	0	1	1
1785376819910014	-1	0	1
1785376819912015	0	1	1
1785376819913013	-1	0	1
1785376819915013	-1	1	1
1785376819917013	-1	0	1
1785376819918014	0	1	1
1785376819919013	-1	0	1
1785376819920014	0	1	1
1785376819921013	-1	0	1
1785376819923013	-1	1	1
1785376819925014	-1	1	1
1785376819928014	-1	1	1
1785376819929014	-1	0	1
1785376819930014	0	2	1
1785376819931013	-2	0	1
1785376819933013	-1	1	1
1785376819935014	-1	1	1
1785376819937014	-1	0	1
1785376819938014	0	1	1
1785376819940013	-1	1	1
1785376819941014	-1	0	1
1785376819943014	-1	1	1
1785376819945013	0	1	1
1785376819946015	-1	0	1
1785376819948013	-1	1	1
1785376819950014	-1	1	1
1785376819952014	-1	1	1
1785376819954014	0	1	1
1785376819955014	-1	0	1
1785376819957015	-1	1	1
1785376819959014	-1	1	1
1785376819961013	0	1	1
1785376819962014	-1	0	1
1785376819963014	0	1	1
1785376819964014	-1	0	1
1785376819966014	0	1	1
