# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376830851130	1	-1	1
1785376830852130	1	-1	1
1785376830855129	1	0	1
1785376830856129	1	-1	1
1785376830857131	1	-1	1
1785376830859130	1	0	1
1785376830860129	1	-1	1
1785376830862130	1	-1	1
1785376830863129	1	0	1
1785376830864130	1	-1	1
1785376830867129	1	-1	1
1785376830868129	1	0	1
1785376830869130	0	-1	1
1785376830870129	1	0	1
1785376830871129	1	-1	1
1785376830872129	1	0	1
1785376830874130	2	-1	1
1785376830875130	1	-1	1
1785376830877130	1	-1	1
1785376830879130	1	0	1
1785376830880130	1	-1	1
1785376830882130	1	-1	1
1785376830883128	1	0	1
1785376830884129	1	-1	1
1785376830887130	1	-1	1
1785376830888130	1	-1	1
1785376830890131	1	-1	1
1785376830891131	1	0	1
1785376830892130	0	-1	1
1785376830893129	1	0	1
1785376830894129	0	-1	1
1785376830895130	1	0	1
1785376830896130	1	-1	1
1785376830898130	1	-1	1
1785376830899130	1	0	1
1785376830900129	1	-1	1
1785376830901130	0	-1	1
1785376830902131	1	0	1
1785376830903131	0	-1	1
1785376830904129	1	0	1
1785376830905129	1	-1	1
1785376830906129	1	0	1
1785376830907131	0	-2	1
1785376830908131	1	0	1
1785376830909130	1	-1	1
1785376830910131	0	-1	1
1785376830911130	1	0	1
1785376830912130	1	-1	1
1785376830913129	1	-1	1
1785376830915131	1	-1	1
1785376830916130	1	-1	1
1785376830918129	2	0	1
1785376830919130	0	-1	1
1785376830920130	1	-1	1
1785376830921129	1	0	1
1785376830922130	1	-1	1
1785376830923130	0	-1	1
1785376830924130	1	0	1
1785376830925130	1	-1	1
1785376830927131	1	-1	1
1785376830928130	1	-1	1
1785376830930130	1	-1	1
1785376830931129	1	-1	1
1785376830932131	1	-1	1
1785376830933129	1	-1	1
1785376830936131	1	-1	1
1785376830937130	1	0	1
1785376830938130	1	-1	1
1785376830939130	0	-1	1
1785376830940130	1	0	1
1785376830941130	1	-1	1
1785376830942130	0	-1	1
1785376830943129	1	0	1
1785376830944130	1	-1	1
1785376830945130	1	-1	1
1785376830947131	1	-1	1
1785376830948130	1	-1	1
1785376830950130	1	-1	1
1785376830951131	1	-1	1
1785376830952132	1	-1	1
1785376830954131	1	-2	1
1785376830955131	0	-1	1
1785376830956130	1	0	1
1785376830957131	1	-1	1
1785376830958131	1	-1	1
1785376830959131	1	-1	1
1785376830960130	2	-1	1
1785376830962130	1	-1	1
1785376830964131	1	-1	1
1785376830965130	0	-1	1
1785376830966130	1	0	1
1785376830967130	1	-1	1
1785376830968132	0	-1	1
1785376830969131	1	-1	1
1785376830970130	1	0	1
1785376830971130	0	-1	1
1785376830972131	1	-1	1
1785376830973130	1	0	1
1785376830974132	0	-1	1
1785376830975131	1	-1	1
1785376830976130	1	-1	1
1785376830978130	1	-1	1
1785376830979131	1	-1	1
1785376830980131	0	-1	1
1785376830981130	1	0	1
1785376830982131	1	-1	1
1785376830983130	0	-1	1
1785376830984131	1	-1	1
1785376830985131	1	-1	1
1785376830987131	0	-1	1
1785376830988130	1	-1	1
1785376830989130	1	0	1
1785376830990131	0	-1	1
1785376830991132	1	-1	1
1785376830992131	0	-1	1
1785376830993130	1	0	1
1785376830994130	0	-2	1
1785376830995131	1	-1	1
1785376830996131	0	-1	1
1785376830997131	1	0	1
1785376830998131	1	-1	1
1785376830999130	0	-1	1
1785376831000136	1	-1	1
1785376831001131	0	-1	1
1785376831002131	1	0	1
1785376831003131	0	-1	1
1785376831004131	1	-1	1
1785376831005131	0	-1	1
1785376831006135	1	-1	1
1785376831008133	1	-1	1
1785376831009131	0	-1	1
1785376831010130	2	0	1
1785376831011131	0	-1	1
1785376831012131	0	-1	1
1785376831013132	1	-1	1
1785376831015132	1	-1	1
1785376831016131	0	-1	1
1785376831017131	0	-1	1
1785376831018131	1	0	1
1785376831019131	0	-1	1
1785376831020131	1	-1	1
1785376831021131	0	-1	1
1785376831022132	1	-1	1
1785376831024133	0	-1	1
1785376831025133	0	-1	1
1785376831026131	1	0	1
1785376831027131	0	-1	1
1785376831028131	0	-1	1
1785376831029131	1	-1	1
1785376831031131	0	-1	1
1785376831032132	0	-2	1
1785376831033130	1	-1	1
1785376831034132	0	-1	1
1785376831036132	1	-1	1
1785376831037131	0	-1	1
1785376831039132	1	-1	1
1785376831040133	0	-1	1
1785376831042132	0	-1	1
1785376831043131	1	-1	1
1785376831044131	0	-1	1
1785376831046133	0	-1	1
1785376831047132	1	-1	1
1785376831048131	0	-1	1
1785376831049131	0	-1	1
1785376831050132	1	-1	1
1785376831052131	0	-1	1
1785376831053132	1	-1	1
1785376831054132	0	-1	1
1785376831056131	0	-1	1
1785376831057132	1	-1	1
1785376831058131	0	-1	1
1785376831059131	0	-1	1
1785376831060132	1	-1	1
1785376831062131	0	-1	1
1785376831063131	0	-1	1
1785376831064131	0	-1	1
1785376831065131	1	-1	1
1785376831067131	0	-1	1
1785376831068132	0	-1	1
1785376831069132	0	-1	1
1785376831070131	0	-2	1
1785376831071132	1	-1	1
1785376831072132	0	-1	1
1785376831073132	0	-1	1
1785376831075132	0	-1	1
1785376831076132	0	-1	1
1785376831077132	1	-1	1
1785376831078131	0	-1	1
1785376831080132	0	-1	1
1785376831081132	0	-1	1
1785376831082132	0	-1	1
1785376831083131	0	-1	1
1785376831084132	0	-1	1
1785376831085133	0	-1	1
1785376831087132	0	-1	1
1785376831088131	1	0	1
1785376831089131	0	-1	1
1785376831090132	0	-1	1
1785376831091133	0	-1	1
1785376831092132	0	-1	1
1785376831094132	0	-1	1
1785376831095132	0	-1	1
1785376831096133	0	-1	1
1785376831097132	0	-1	1
1785376831099132	0	-1	1
1785376831100132	0	-1	1
1785376831101132	0	-1	1
1785376831102133	0	-1	1
1785376831104132	0	-1	1
1785376831105132	0	-1	1
1785376831106132	0	-2	1
1785376831107133	0	-1	1
1785376831108132	0	-1	1
1785376831109132	0	-1	1
1785376831112134	0	-1	1
1785376831113132	0	-1	1
1785376831114133	0	-1	1
1785376831115132	0	-1	1
1785376831116132	0	-1	1
1785376831118132	0	-1	1
1785376831119132	0	-1	1
1785376831120132	0	-1	1
1785376831122133	0	-1	1
1785376831123132	0	-1	1
1785376831125132	0	-1	1
1785376831126132	0	-1	1
1785376831127132	0	-1	1
1785376831128132	0	-1	1
1785376831129133	0	-1	1
1785376831131132	0	-1	1
1785376831132132	0	-1	1
1785376831133132	0	-1	1
1785376831134133	-1	-1	1
1785376831136132	0	-1	1
1785376831137133	0	-1	1
1785376831138133	0	-1	1
1785376831139133	-1	-1	1
1785376831140132	0	-1	1
1785376831142134	-1	-1	1
1785376831143132	0	-2	1
1785376831144132	0	-1	1
1785376831145132	0	-1	1
1785376831146135	-1	-1	1
1785376831148133	0	-1	1
1785376831149133	-1	-1	1
